,0,1,2,3,4,5,6,7,8,9,10,11,12,13
236,4972038,深圳,深圳市丰宜科技有限公司,"['扁平管理', '技能培训', '岗位晋升', '绩效奖金']",2000人以上,"移动互联网,O2O",上市公司,福田区,本科,产品|需求|项目类,3天前发布,用户数据分析专员,15k-25k,3-5年
237,5578648,深圳,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,"移动互联网,电子商务",不需要融资,南山区,硕士,开发|测试|运维类,2019-05-09,DSQ-大数据分析专家,50k-80k,5-10年
238,5845854,深圳,平安国际智慧城市科技股份有限公司,[],2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,00:00发布,4721D6-智慧社区-高级大数据分析工程师,15k-25k,3-5年
239,5546167,深圳,晨星资讯（深圳）有限公司,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",500-2000人,金融,上市公司,福田区,本科,金融类,2019-05-07,股票数据分析员（日语）,6k-9k,不限
240,5694165,深圳,深圳云天励飞技术有限公司,"['节日礼物', '带薪年假', '年度旅游', '开放务实']",500-2000人,移动互联网,B轮,南山区,本科,开发|测试|运维类,2019-05-08,大数据分析与挖掘工程师,17k-28k,3-5年
241,5238446,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,硕士,开发|测试|运维类,2019-05-05,pcg01-qq后台高级数据分析工程师,30k-60k,3-5年
242,5112771,深圳,深圳虾皮信息科技有限公司,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",2000人以上,电子商务,上市公司,南山区,本科,产品|需求|项目类,2019-05-08,BI 数据分析师 - Data Analyst,8k-12k,不限
243,5838028,深圳,深圳市有伴科技有限公司,"['股票期权', '年底双薪', '五险一金', '带薪年假']",150-500人,"移动互联网,教育",C轮,南山区,本科,开发|测试|运维类,3天前发布,高级数据产品经理（偏数据分析）,15k-25k,3-5年
244,5350584,深圳,上海海万信息科技股份有限公司,[],500-2000人,"移动互联网,金融",不需要融资,福田区,大专,开发|测试|运维类,1天前发布,数据分析 Python,8k-15k,3-5年
245,5578763,深圳,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,"移动互联网,电子商务",不需要融资,南山区,硕士,开发|测试|运维类,2019-05-09,DSQ-大数据分析资深工程师,30k-50k,5-10年
246,4971732,深圳,深圳市丰宜科技有限公司,"['扁平管理', '技能培训', '岗位晋升', '绩效奖金']",2000人以上,"移动互联网,O2O",上市公司,福田区,本科,开发|测试|运维类,3天前发布,大数据分析与挖掘工程师,18k-30k,3-5年
247,3969637,深圳,深圳市金证科技股份有限公司,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']",2000人以上,金融,上市公司,南山区,本科,产品|需求|项目类,2019-04-30,ETL BI Developer 数据分析师,12k-20k,3-5年
248,5310782,深圳,深圳市爱宝惟生物科技有限公司,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",15-50人,"移动互联网,医疗健康",A轮,宝安区,本科,开发|测试|运维类,2019-04-24,大数据分析工程师,15k-25k,1-3年
249,5539948,深圳,深圳市和讯华谷信息技术有限公司,"['五险一金', '文体活动', '团建旅游', '美味晚餐']",500-2000人,"移动互联网,数据服务",上市公司,南山区,本科,开发|测试|运维类,2019-05-08,增长经理/增长黑客（数据分析方向）,20k-30k,1-3年
250,5551446,深圳,深圳马可孛罗科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '年度旅游']",150-500人,旅游,A轮,南山区,本科,开发|测试|运维类,2019-05-09,管培生（数据分析方向）,8k-12k,应届毕业生
251,4870767,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-09,SA-腾讯社交广告数据分析工程师（微信广告 深圳）,18k-36k,1-3年
252,5276304,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,产品|需求|项目类,2019-05-05,PCG10-信息流数据分析产品经理,15k-25k,3-5年
253,5222607,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,产品|需求|项目类,2019-05-05,信息流数据分析产品经理,15k-25k,3-5年
254,5380722,深圳,上海海万信息科技股份有限公司,[],500-2000人,"移动互联网,金融",不需要融资,福田区,本科,产品|需求|项目类,2019-05-05,python数据分析,10k-15k,1-3年
255,5637573,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-06,企鹅号大数据分析开发（深圳）,18k-35k,3-5年
256,5112044,深圳,深圳虾皮信息科技有限公司,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",2000人以上,电子商务,上市公司,南山区,本科,开发|测试|运维类,2019-05-08,数据产品经理（电商数据分析方向）,20k-40k,3-5年
257,5786741,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-06,短视频大数据分析开发（深圳）,18k-35k,3-5年
258,3782170,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-05,数据分析师,11k-22k,3-5年
259,5454132,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-05,高级数据分析师,25k-50k,5-10年
260,4995486,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,产品|需求|项目类,2019-05-05,数据分析-2019校园招聘(J11421),8k-12k,1年以下
261,4582376,深圳,北京通力互联技术服务有限公司,"['绩效奖金', '交通补助', '定期体检', '通讯津贴']",2000人以上,"电子商务,企业服务",不需要融资,南山区,本科,运营|编辑|客服类,3天前发布,助理数据分析师-高科技事业部,6k-8k,1-3年
262,5068426,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-05,数据分析师（校招技术方向）(J11470),10k-15k,应届毕业生
263,5503404,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,产品|需求|项目类,2019-05-05,资深\高级数据分析师(J11693),15k-30k,3-5年
264,5061208,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-09,高级数据分析工程师(J11469),20k-40k,3-5年
265,5376382,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,产品|需求|项目类,2019-05-05,高级数据分析专家(J11521),30k-50k,5-10年
266,3868319,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,高级数据分析师,20k-40k,3-5年
267,1670801,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,高级数据分析工程师,15k-30k,3-5年
268,4499800,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,产品|需求|项目类,2019-05-05,数据分析助理,5k-10k,1-3年
269,5310137,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,高级数据分析师（Push方向）,15k-30k,1-3年
270,5680833,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-05,高级数据分析师(J11807),25k-50k,5-10年
271,4947702,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,金融业务数据分析师,15k-30k,1-3年
272,5663892,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,产品|需求|项目类,2019-05-05,联盟广告数据分析工程师,15k-30k,3-5年
273,5683335,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,产品|需求|项目类,2019-05-05,海外数据分析经理,15k-30k,3-5年
274,3868291,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,高级广告数据分析师,20k-40k,3-5年
275,3487921,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,高级游戏数据分析师,15k-30k,3-5年
276,4579888,深圳,北京通力互联技术服务有限公司,"['绩效奖金', '交通补助', '定期体检', '通讯津贴']",2000人以上,"电子商务,企业服务",不需要融资,南山区,本科,运营|编辑|客服类,3天前发布,数据分析运营助理,6k-7k,1-3年
277,5546480,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,产品|需求|项目类,2019-05-05,大数据产品经理（数据分析方向）,15k-30k,1-3年
278,5731870,深圳,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,"移动互联网,电子商务",不需要融资,南山区,硕士,产品|需求|项目类,2019-05-09,DSQ-大数据分析工程师\专家,40k-80k,5-10年
279,5845872,深圳,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,"移动互联网,电子商务",不需要融资,南山区,本科,产品|需求|项目类,2019-05-09,SL产品运营经理（数据分析）,15k-30k,5-10年
280,5335389,深圳,顺丰科技有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",2000人以上,"移动互联网,电子商务",不需要融资,南山区,本科,产品|需求|项目类,2019-05-09,ZHB-中高级产品经理（数据分析方向）,20k-30k,3-5年
281,5455280,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,不限,产品|需求|项目类,2019-05-05,业务规划经理（数据分析方向）,15k-30k,1-3年
282,4188513,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-09,技术副总监（数据分析方向）J10758,30k-50k,5-10年
